price,salary,expenses,usage,need_score,safety,regret
30214,158117,62623,19,0.33999999999999997,0.47625216769860296,0.5218094510618634
27344,51589,36738,24,0.52,0.3521379363817868,0.6565967787281896
41081,84230,46628,7,0.52,0.2582509794609996,0.7505770705317473
2847,183514,92235,15,0.33999999999999997,0.4463039768083089,0.5369845842600943
52636,160138,106583,3,0.6199999999999999,0.2511646704717181,0.784473318475969
1134,173625,92493,26,0.58,0.6189537796976242,0.34302803824156924
32155,95783,49440,24,0.48,0.4768212730860382,0.5034981478123113
69858,123898,33371,15,0.19999999999999998,0.3331125603318859,0.6047784861816895
38305,115213,32360,14,0.7999999999999999,0.5679102184649302,0.4158456004354829
7910,108919,86072,23,0.58,0.4661177205079004,0.5562840892945249
40912,194735,85903,23,0.42999999999999994,0.5195217346650577,0.46076421283159463
62248,71444,39269,7,0.38,0.1027559487150776,0.9102853313166419
2536,50048,8065,7,0.19999999999999998,0.45034047314578,0.5736968182320346
17559,101943,26518,13,0.58,0.5482767036481171,0.43146865056503586
61192,98497,11487,1,0.29,0.2639736134095455,0.771061069230952
3517,103038,78167,22,0.43999999999999995,0.43831087559929344,0.6004181492872935
41800,154268,80088,19,0.57,0.472053491326782,0.5369022092416413
72236,101131,27063,21,0.58,0.46267419485617656,0.4263369077712309
62585,125940,64940,7,0.71,0.3276601556296649,0.6023557691337008
41434,75828,51104,15,0.3,0.20649522603787518,0.6953403165701761
87863,106332,99605,21,0.6199999999999999,0.17341319640371666,0.8496280468664766
81483,75781,8869,11,0.6199999999999999,0.32661321439410934,0.6952818556777062
13954,189180,8823,29,0.29,0.7362166190929273,0.28294597053071585
73183,195117,146609,16,0.42999999999999994,0.2759222056509684,0.7050075678254608
78504,102238,80720,25,0.58,0.2778312564799781,0.7411662214036618
31416,157129,133259,5,0.58,0.22478406914064236,0.6996010312751578
41142,127009,43893,18,0.33999999999999997,0.44658518687652055,0.513596089369004
84679,120804,74000,28,0.33999999999999997,0.3266864342240323,0.663456196728047
27925,90966,46366,9,0.15,0.23902238198887493,0.6856731757581163
71826,76731,37599,13,0.3,0.14317316338898234,0.8713398768811951
82088,74766,60065,26,0.8599999999999999,0.2672710590375304,0.6250651373602879
92526,20319,13085,9,0.57,-0.962692110832226,1.0
90545,75609,65562,14,0.8599999999999999,0.09188961631551795,0.8176128007940955
90831,141332,34802,25,0.6599999999999999,0.556699374522401,0.4145462361379547
54715,140729,64622,19,0.72,0.5056830788252599,0.5500925057461765
37345,47301,26740,3,0.42999999999999994,0.0960182448574026,0.9809388724331299
63296,61722,51359,5,0.38,-0.07649123489193482,1.0
51386,156311,96951,1,0.48,0.20727967961307905,0.7215141998040241
2316,183041,19497,29,0.6199999999999999,0.8295972814833835,0.1475825593746111
63865,89385,38826,19,0.52,0.357904681993623,0.7304073110213473
44998,92790,7093,28,0.6599999999999999,0.701940079749973,0.32315930311946867
78378,107618,67598,16,0.33999999999999997,0.19225887862625207,0.849110793138913
66946,156746,98103,17,0.7999999999999999,0.4315214423334566,0.5581301829920485
82520,129525,68350,7,0.8599999999999999,0.325791932059448,0.7962691540641477
29910,195682,186203,17,0.7999999999999999,0.3835213254157255,0.6383350135708271
2126,66008,37875,15,0.6599999999999999,0.5088199006181069,0.5824300854743523
87389,93844,70250,19,0.33999999999999997,0.11320220791952595,0.8893531938243191
80203,154511,83672,21,0.48,0.38166599141808677,0.638764557730358
49291,41424,16927,26,0.52,0.2955746427191967,0.7594284075784766
9532,40927,6811,7,0.48,0.47756195176778166,0.4380203412481982
34933,105757,30102,29,0.48,0.62105239369498,0.34958879143713895
29750,99810,50380,25,0.33999999999999997,0.460676485322112,0.5039459004131828
63542,65530,18769,4,0.48,0.17853380131237606,0.7945266834587884
37585,99782,83382,21,0.6599999999999999,0.3607419775109739,0.6040458721645393
7130,121422,94300,27,0.7999999999999999,0.5817316466538189,0.4256715674186598
42744,137556,102423,9,0.7999999999999999,0.3389418127889732,0.6324094875476156
30214,199764,185076,15,0.42999999999999994,0.2630361626719529,0.7864869752118019
17069,38740,8810,5,0.6199999999999999,0.41285338151781104,0.5183234756763587
83956,82071,21065,26,0.52,0.40644242180551,0.5375618354093608
50213,72587,58862,22,0.94,0.3701044815187292,0.6173837101984171
58945,172143,96725,12,0.42999999999999994,0.3215193589050963,0.6625911303992882
21219,33731,17294,3,0.48,0.18019904538851503,0.8076854379121362
23225,132684,32452,24,0.33999999999999997,0.5916555726387507,0.3555109977171937
98053,97850,7365,13,0.19999999999999998,0.2592703117015841,0.796563752051792
2419,36508,17824,4,0.6599999999999999,0.42283346115919795,0.5887712707372289
87176,34456,16295,10,0.43999999999999995,-0.31618899465985606,1.0
30726,91725,38910,28,0.52,0.5658250204415373,0.5319105394215271
1057,122261,100739,11,0.33999999999999997,0.2798196644882669,0.6544082701592409
67173,31596,17974,5,0.29,-0.3283468793518166,1.0
3154,194318,60598,13,0.58,0.5743908027048447,0.43036276913980914
41835,63563,23361,6,0.48,0.259540172742004,0.7828699858328567
12241,112479,31819,2,0.57,0.4451958943447221,0.5584778564657935
15508,29415,16085,23,0.58,0.4271038585755567,0.7002591259103029
16759,130205,23170,20,0.6599999999999999,0.68820621327906,0.2771537073350016
98341,197125,111777,2,0.7999999999999999,0.28352263792010146,0.7331878902649146
64082,32391,9861,17,0.58,0.028708715383903072,1.0
35340,105818,52396,16,0.42999999999999994,0.3907482847908674,0.7375342939509141
86282,164013,6669,28,0.52,0.6619150189314261,0.3297984994118006
45232,148305,55355,8,0.48,0.38320164525808303,0.6057281884611965
73243,23093,13534,13,0.43999999999999995,-0.5239221409085004,1.0
61195,56303,32453,2,0.52,0.019374242935545183,0.9045090411503676
58488,58057,5597,18,0.57,0.4102107756170661,0.6596805114891335
65148,82040,72696,23,0.72,0.25332813261823506,0.8092268344938809
54530,77923,41572,1,0.72,0.20266157617134864,0.8484075807828116
76448,160934,133391,11,0.57,0.20694976822796918,0.8611355874548656
65023,134462,33415,28,0.6599999999999999,0.633522749921911,0.21678224543476732
58999,25695,18820,23,0.72,-0.13581358240902897,1.0
62336,26764,20527,20,0.48,-0.2615148707218652,1.0
50148,147521,126327,25,0.43999999999999995,0.3374856596687929,0.7463701338405506
62657,189573,62207,17,0.24,0.41158796875082415,0.525511035685859
30282,126034,22883,4,0.52,0.4512946030436231,0.5926623131583538
56881,153315,137773,7,0.6599999999999999,0.19724697518181522,0.8211722993849186
7773,64348,10651,13,0.8599999999999999,0.6855523714800771,0.23638838067571238
89489,128352,100967,8,0.6199999999999999,0.14217878957865868,0.8512792166709975
58319,181236,137957,4,0.85,0.29398419740007503,0.8113613035224885
54313,113034,63097,14,0.38,0.2865645381035794,0.7197173238300366
58650,24694,18922,15,0.48,-0.3250248643395157,1.0
20793,199559,165230,2,0.58,0.2315513006178624,0.7467589343966614
55198,22460,11820,22,0.48,-0.1837916295636688,1.0
47298,37675,15390,1,0.58,0.04397611147976116,1.0
77688,53593,46964,25,0.57,0.03559892150094224,0.9256488303482457
97577,179252,108700,10,0.33999999999999997,0.19612949367371071,0.7796875744544108
48978,82613,52003,3,0.6599999999999999,0.1983509132945178,0.7893128654997602
18540,72800,10445,13,0.57,0.5672087912087912,0.4837936384550397
15790,155467,132378,8,0.52,0.26493604430522233,0.8361425496889778
72096,75773,22776,1,0.57,0.1753251553983609,0.8440824994248479
10415,128611,33804,23,1.0,0.8005701689591094,0.20779477606816726
50960,83146,55870,27,0.94,0.49935044379765714,0.5013498045709119
67505,164535,45935,9,0.58,0.4292444768590269,0.5989449168913188
87069,116491,97321,20,0.58,0.21559548806345555,0.7924370089542003
42645,42320,18435,9,0.6199999999999999,0.19945226843100183,0.8336608806769792
87581,178992,128746,17,0.43999999999999995,0.26749622329489586,0.7108436063456219
84958,105015,59333,17,0.42999999999999994,0.23029933818978246,0.6873300287849162
70267,151378,93495,13,0.43999999999999995,0.27569485658418,0.7411190378781981
30513,62017,50704,24,0.3,0.2553640130931842,0.7077845188491809
79063,157727,54923,20,0.71,0.5233343118172539,0.4840140019933937
5281,137935,88778,1,0.52,0.29706535687098995,0.7668307076241593
17601,134679,90615,3,0.52,0.27766462477446374,0.7127330851943818
55700,53717,28016,13,0.33999999999999997,0.1123060483645773,0.9205798029341202
30486,178693,17823,19,0.7999999999999999,0.7389220058983844,0.14418178221857564
95710,30956,8765,19,0.48,-0.3067998449412068,1.0
88925,21832,13600,3,0.57,-0.8701203737632831,1.0
87379,110245,28434,28,0.72,0.5550566465599346,0.5133480652808103
39970,198517,121770,22,0.48,0.4582377730874434,0.5116704716436498
28891,117805,36704,28,0.58,0.6558004329188065,0.30373961693705265
50790,26574,13733,26,0.33999999999999997,-0.01809332430194921,1.0
51958,162350,116546,10,0.57,0.28784139205420384,0.6584855707106615
75757,173263,94407,14,0.57,0.36187814478567265,0.571372609825554
74051,146883,74445,29,0.8599999999999999,0.5940223443148628,0.4494505371703783
4631,39465,23664,29,0.85,0.6699486887115166,0.3333481909598828
61844,78541,14470,21,0.58,0.4740828866451917,0.4495511639839192
33571,69477,47725,12,0.58,0.27427404752651957,0.7266283150968917
2869,195487,148641,12,0.33999999999999997,0.31345211702056913,0.7470816106065408
14419,39748,7341,11,0.72,0.5432964677468048,0.5314597527630189
47520,123431,26946,27,0.7999999999999999,0.7071789906911554,0.2909944918247374
56771,81009,46552,6,0.48,0.16389951733757974,0.777834241069284
65296,103360,41394,25,0.58,0.4742863777089784,0.45016723579733736
7265,111205,102349,11,0.58,0.2962557438964075,0.722466317326184
74595,118447,44986,11,0.52,0.32514797335517154,0.7199123656694438
7484,193620,146753,28,0.8599999999999999,0.6232267327755397,0.37010425051451895
75787,52596,43551,28,0.6599999999999999,0.11451038101756777,0.8801171653446231
29267,38996,11047,28,0.48,0.4855319519950764,0.5552791416327831
7877,123533,72546,13,0.43999999999999995,0.4079666647778326,0.5391049213093413
98612,67606,21038,7,0.48,0.051937461172085364,0.9342667653061059
68264,66022,45148,5,0.38,-0.019720577989155108,0.9344429984441749
17833,118941,29474,17,0.6599999999999999,0.6238991432727151,0.3949480665643493
18033,87664,40285,17,0.33999999999999997,0.4264727596276693,0.5558870624405376
4452,148344,70464,17,0.58,0.5449949846303187,0.3793134903074386
21792,177029,86541,7,0.33999999999999997,0.33952961379209057,0.6920141663877172
58257,199504,11412,25,0.33999999999999997,0.6415165009222873,0.4203425390921632
7340,71921,50499,11,0.72,0.414524909275455,0.5727512868922778
66799,134515,128183,22,0.94,0.3718516894026688,0.6104531228466791
98396,85363,66742,26,0.48,0.145452385694036,0.8633528631075095
27139,123591,51229,27,0.8599999999999999,0.6963221270157213,0.27662641979780617
61661,30528,5497,26,0.6599999999999999,0.18002895702306076,0.8650556702867477
74257,66211,13712,19,0.29,0.2577056229327453,0.7995075353731103
2516,140623,115013,23,0.48,0.4414797152670616,0.5119667559184463
34629,31826,22472,13,0.6599999999999999,0.11914246213787472,0.9943822658751863
87840,25079,14454,6,0.42999999999999994,-0.6922951074604251,1.0
13929,99233,56818,21,0.48,0.48286136668245444,0.5189135436878427
17497,28078,20936,3,0.19999999999999998,0.004798062540066955,1.0
16754,41246,25561,17,0.58,0.3742526305581147,0.637670626458075
70912,137363,55665,12,0.58,0.3770325487940711,0.7122115711575465
74783,152825,73811,28,0.42999999999999994,0.46900785211843615,0.49504443893880057
10482,135016,83413,9,0.19999999999999998,0.27958908573798663,0.684684061213111
31594,29695,20814,28,0.8599999999999999,0.33844451927933983,0.6920494830801811
56741,78414,30538,2,0.52,0.20313928635192702,0.7948643904794048
32677,31881,9228,21,0.57,0.3577290862896395,0.6810706535368161
47053,42106,22131,1,0.71,0.07751242103263195,0.8620418982010049
34814,170798,145160,23,0.6599999999999999,0.4268934296654528,0.635620915981609
50685,121584,51365,3,0.71,0.3489522634557178,0.6043600497372773
16361,149236,14745,28,0.6199999999999999,0.7935891875954862,0.20898976688083226
30041,189327,165592,13,0.6599999999999999,0.3305442752486439,0.742939754611542
15488,120727,17906,12,0.52,0.5781859236127792,0.42804942153874403
72997,64420,42710,4,0.48,-0.021139708165166138,1.0
6238,45968,24830,27,0.52,0.5692257222415594,0.4365658752089188
75528,137286,49411,15,0.29,0.32798961292484297,0.6834405943540781
79110,101311,15402,14,0.72,0.46093036294183254,0.4827255547515592
58301,113740,80350,3,0.42999999999999994,0.12265131000527518,0.9290891821641292
49931,91591,39722,24,0.71,0.5159788953063074,0.5592742066241092
16792,171586,124004,23,0.7999999999999999,0.5515637639434452,0.3944361056374482
25355,60910,44028,26,0.52,0.4019842390412083,0.5906911252298697
32750,131688,22443,3,0.6599999999999999,0.48522161472571534,0.5285200256392808
32710,159180,33715,19,0.38,0.5576311094358588,0.35490120401297126
90382,154273,113957,7,0.58,0.17277431566119802,0.738883916110724
50561,87203,33152,20,0.6599999999999999,0.47198942696925567,0.45160786049114754
84708,21408,15135,3,0.52,-0.8838430493273544,1.0
70134,129268,35105,19,0.72,0.5346087817557322,0.4939427914641251
73579,187284,99835,11,0.6599999999999999,0.3769108519681339,0.6545191226833851
68093,178704,53365,24,0.72,0.6222397036440146,0.3358352655367878
46424,25004,11321,6,0.58,-0.1041059030555111,1.0
36865,85930,52403,13,0.48,0.30136296985918776,0.6736434086202696
87599,53541,12311,4,0.33999999999999997,-0.04080756803197544,1.0
37241,175581,92780,19,0.58,0.4890027053041046,0.5625799834246541
77623,48231,18861,12,0.42999999999999994,0.009757604030602773,0.919796440834871
4929,172873,164925,13,0.33999999999999997,0.24183670093074106,0.8159987917055807
85695,75746,47853,19,0.72,0.2138934861246798,0.7533193661370967
9916,104728,94012,27,0.29,0.3695238713620044,0.6181093304431747
54682,113878,26395,3,0.72,0.4092325822371309,0.6074289445123702
35947,135316,94082,19,0.57,0.403193827780898,0.5924025647642515
91004,62192,44339,26,0.48,0.07984255209673274,0.8973313598148618
30222,166851,76028,8,0.19999999999999998,0.3033948852569059,0.6793720504449932
67055,105548,9096,25,0.38,0.5389374692083223,0.46168078554850434
33463,123025,111712,25,0.58,0.3791822800243853,0.6219121610338564
83141,52675,27007,8,0.57,-0.027597057427622196,1.0
16973,113899,8736,4,0.6599999999999999,0.5626147902966664,0.43357168915223027
61031,38414,29220,19,0.8599999999999999,0.06710501379705314,0.9891835170093843
54827,64783,44809,15,0.52,0.17543333899325442,0.8100445869061881
90947,124533,51111,19,0.8599999999999999,0.46474014116740137,0.5574671173869615
43316,23646,11219,21,0.43999999999999995,0.0026614226507654104,1.0
5247,178361,49788,7,0.52,0.505517943945145,0.49734961955383905
52576,170657,145926,23,0.19999999999999998,0.25554257956017035,0.6774329883715078
66142,154476,105647,28,0.48,0.4219867422771175,0.5620219438284446
6080,188641,125827,23,0.33999999999999997,0.4555235182171426,0.4393014771965823
15474,91713,77805,22,0.72,0.4460421968532268,0.6286989481413895
86578,172606,127790,16,0.48,0.25737937267534156,0.7725704444088717
76205,112943,92116,29,0.58,0.3353448376614752,0.7073226112055322
91810,189123,12176,14,0.33999999999999997,0.47061206727896665,0.5836870774432996
79153,140179,121367,20,0.6599999999999999,0.28228295251071844,0.7006347127068617
81644,105447,60965,26,0.6199999999999999,0.38245717753942743,0.6143981291155797
92315,23743,15196,1,0.19999999999999998,-0.9524360864254727,1.0
24611,68795,56553,4,0.52,0.15985638491169418,0.8367288577237988
25315,34892,13271,13,0.48,0.3042046314341396,0.6466709624208964
66027,115347,64660,20,0.6599999999999999,0.4020460523463983,0.4554524421877426
63373,184974,28645,19,0.6199999999999999,0.6112746872533437,0.41595443278633776
2442,122601,97604,5,0.58,0.2995801339303921,0.7268790450504542
92128,28983,21283,18,0.52,-0.5113380947451954,1.0
23966,185962,82513,27,0.29,0.5408536905389273,0.45596498927009255
85266,183572,40797,23,0.48,0.5457593096986468,0.3861309457322205
50564,41173,18222,19,0.6599999999999999,0.24254545454545456,0.6982083851096623
45597,40600,7466,15,0.52,0.2955197044334976,0.763401811848614
9904,191960,179904,8,0.72,0.30564367576578455,0.7035222015340361
22332,131186,43046,6,0.72,0.49367871571661615,0.5214468697507876
46020,134250,77725,8,0.42999999999999994,0.2745791433891993,0.7992043285412782
95841,20244,5020,10,0.48,-0.8754773760126457,1.0
8576,185750,34583,23,0.72,0.7576769851951547,0.2646932539816362
16852,130188,96903,26,0.19999999999999998,0.3834344179187022,0.6167838920014905
3353,142141,21108,29,0.52,0.7795230510549385,0.1921487980962817
85360,130893,78927,3,0.33999999999999997,0.09516380555109902,1.0
33543,26611,19134,24,0.6199999999999999,0.1602414790875954,0.9265643184071561
61221,40662,23228,8,0.38,-0.08618051251782993,1.0
27701,100140,87963,3,0.24,0.06765308568004791,0.8615707109742667
87255,169333,163450,2,0.24,-0.048689056474520626,1.0
17858,47032,31427,24,0.6599999999999999,0.4568084708283721,0.5116686064623539
50116,159122,33605,16,0.6199999999999999,0.5670379457271778,0.5148161746724593
3425,136680,12450,20,0.43999999999999995,0.6880469710272169,0.27921454019158565
4480,35457,14543,23,0.71,0.6410314183377048,0.3334381566974162
1628,152019,136094,3,0.58,0.2426899006045297,0.7116388430796052
58297,28998,8312,27,0.6599999999999999,0.1502298089523414,0.8488828564267389
66398,169967,136029,15,0.6199999999999999,0.29867393082186544,0.7832740955581262
22963,158822,99929,24,0.33999999999999997,0.4469495661810076,0.5984515669458019
95563,42787,19776,20,0.6599999999999999,-0.056916212868394545,1.0
60752,58059,5908,20,0.6199999999999999,0.43138142234623394,0.556555659209546
92165,199480,93771,7,0.48,0.2873612392219772,0.6937694349049123
49238,149909,80976,20,0.33999999999999997,0.3873971409321655,0.6798455606268692
86251,60725,50434,17,0.48,-0.044318649650061714,1.0
81852,133394,60240,13,0.42999999999999994,0.2942789480786243,0.5648905119205123
84249,98513,59649,8,0.48,0.1252404454234467,0.8978361713915858
8470,91718,60235,19,0.58,0.47359898820297,0.5116743898723394
564,148145,79095,4,0.71,0.4382968375577981,0.5029074866587206
48726,23889,8506,8,0.48,-0.1303304449746746,1.0
6467,22631,7186,7,0.42999999999999994,0.38626083690513013,0.6359652880732213
80593,133926,64201,13,0.58,0.33171754551020716,0.711426445963043
82525,63168,29086,3,0.52,0.009887094731509671,0.9669103969656895
15967,29466,8904,20,0.42999999999999994,0.4455648544084708,0.6669056566865429
78201,42650,27754,28,0.33999999999999997,-0.028361078546307095,1.0
7455,94155,81700,11,0.58,0.3131593648770644,0.7257204382125492
12696,191475,6225,27,0.72,0.8531037994516256,0.17991724734543996
25668,157930,79474,4,0.43999999999999995,0.32195251060596464,0.670679482656221
58546,142181,106611,5,0.7999999999999999,0.2665383560391332,0.675590854450095
43128,79332,42305,9,0.72,0.3296020773458377,0.5713560991080306
9039,140212,90504,16,0.52,0.43846811970444755,0.5529070785756797
58513,125494,57979,14,0.42999999999999994,0.3443191387636062,0.6088233033446777
24831,50028,6022,22,0.58,0.5969483489246024,0.38180486158852145
92286,104238,47719,24,0.6599999999999999,0.3892826416470001,0.6041294489434109
30492,114524,102869,18,0.38,0.25483266389577724,0.6609635233728022
56235,44276,11704,8,0.8599999999999999,0.25123290270123766,0.7144069711063391
58890,146206,27560,13,0.48,0.47776318345348345,0.4975267390883813
99559,33727,8534,21,0.6199999999999999,-0.19078506834287068,1.0
8802,116129,26330,12,0.48,0.5505692462692351,0.4957436282849845
7249,99781,11457,9,0.8599999999999999,0.6802766859422134,0.3004231852753147
25147,180353,167893,14,0.57,0.2968050600766275,0.7511137251557755
8204,64440,21891,3,0.7999999999999999,0.49592178770949724,0.4651643199034886
19409,157637,9870,24,0.43999999999999995,0.7100177242652423,0.2601844919284747
505,143491,86662,9,0.29,0.3343624826644179,0.5682992986941677
72373,36482,5525,29,0.8599999999999999,0.2922821117263308,0.7281329123688974
47112,174837,106096,15,0.58,0.4004300462716702,0.6454034775121911
74195,182491,70195,23,0.43999999999999995,0.48616995906647453,0.481904939719665
94876,104553,8890,25,0.76,0.5717553202681893,0.4314715828822968
48300,175360,51629,24,0.29,0.526603102189781,0.4871014392187517
56098,189002,48473,9,0.43999999999999995,0.43036922360609947,0.6338286302275724
79383,153363,8811,13,0.48,0.49573470785000306,0.43820950880864634
46781,170434,59499,21,0.57,0.5590143633312601,0.4535172203858131
88631,166474,97676,4,0.42999999999999994,0.17458585725098216,0.7904652956865506
29082,78282,9899,29,0.7999999999999999,0.7679678597889681,0.305311054698301
38330,94081,88805,27,0.58,0.34420726820505737,0.6875618008558846
16445,195369,121445,2,0.72,0.36210035368968463,0.61987250670694
41650,23052,15888,13,0.42999999999999994,-0.15872514315460695,1.0
50395,36375,30710,1,0.6599999999999999,-0.14533333333333331,1.0
86187,189469,169141,25,0.52,0.31244960389298515,0.6780908870432608
76422,45370,40247,1,0.3,-0.36015869517302185,1.0
4459,58493,23288,26,0.7999999999999999,0.7178773528456397,0.30399724794791516
19187,171002,100737,2,0.52,0.30669964093987206,0.7581131445212144
46310,116368,50891,22,0.43999999999999995,0.4576802557404097,0.466296615136046
81091,37974,27388,24,0.29,-0.20212255753936914,1.0
67636,170694,149608,5,0.8599999999999999,0.23854003069820845,0.7767665287520413
61111,58533,5026,11,0.57,0.3334405036475151,0.7587557834782492
90190,123613,103315,21,0.6599999999999999,0.2547976669120561,0.729864649879867
7688,86332,67907,17,0.43999999999999995,0.36065264328406615,0.6925809129377777
7870,25285,18963,16,0.52,0.3226363456594819,0.7049224894583751
90950,71222,33552,13,0.52,0.11446592345061923,0.8800274977602462
21454,167030,57442,7,0.6599999999999999,0.4919058851703286,0.5106077593954401
63314,25267,8495,26,0.58,-0.05222313689793001,1.0
93362,176659,82192,15,0.7999999999999999,0.445350703898471,0.5282556808763282
93143,176257,80911,21,0.7999999999999999,0.5078445111399831,0.3892213102387427
96953,45835,34743,20,0.58,-0.16377898985491435,1.0
21846,181652,96685,28,0.57,0.6020195318521128,0.39380087464364344
48828,127938,105280,6,0.48,0.16034447935718865,0.8202332291626946
41957,112999,27444,9,0.33999999999999997,0.3834609863804105,0.6244316901701124
8001,38300,14566,22,0.42999999999999994,0.5342036553524804,0.436323978715535
98398,54404,27564,28,0.6199999999999999,0.12074229836041461,0.8998819247791611
22199,37215,10538,14,0.6199999999999999,0.433781808410587,0.5713076082747793
26985,124959,105181,12,0.71,0.3315251162381261,0.6837922604584751
59763,167556,109132,20,0.42999999999999994,0.3614709350903578,0.5966600254255189
38900,154464,72804,8,0.7999999999999999,0.4559151646985705,0.5888746462132259
24908,28981,13850,18,0.29,0.21800238087022533,0.816065326243088
36450,104731,47340,20,0.7999999999999999,0.5547835884313145,0.4295615785192322
84484,57869,6369,21,0.72,0.34400100226373365,0.5924516968062712
72122,110709,58270,16,0.19999999999999998,0.2140293923709906,0.8259220322229912
68858,153318,25010,28,0.33999999999999997,0.582014349261013,0.40778019441431484
75593,21082,13167,17,0.6199999999999999,-0.5695241438193719,1.0
68339,190608,150111,28,0.85,0.5124253966255351,0.49829604989508725
86227,127252,46783,28,0.6599999999999999,0.5276613019834657,0.46373937324612535
14198,138819,98361,1,0.72,0.3118945821537398,0.6633314762993106
2011,86480,36695,18,0.38,0.5172967160037003,0.5301708184638968
84033,197561,105919,14,0.57,0.3689410916122109,0.669990276619897
3760,62176,34289,20,0.8599999999999999,0.6192647967061246,0.3246224543542303
72731,159227,136994,1,0.19999999999999998,-0.011180327457026767,1.0
23884,189770,82169,25,0.33999999999999997,0.5410456868841229,0.488906292102594
63640,99858,59800,13,0.48,0.24326836107272326,0.6267028879508101
40879,110450,85171,7,0.52,0.20651516523313718,0.8649812242834672
86979,24297,16209,1,0.52,-0.7747951598962833,1.0
12704,80263,21575,17,0.43999999999999995,0.5469945803172072,0.45291311526458683
88181,162712,31437,27,0.72,0.6461338561384533,0.39810842657159473
16704,105180,74903,12,0.8599999999999999,0.4454995246244533,0.4939084078983892
92044,195112,173394,22,0.71,0.3359993029644512,0.6176320467507521
34864,154974,104656,5,0.58,0.2863846580716765,0.778037023053493
87721,64153,46277,7,0.6599999999999999,-0.030752981154427705,1.0
68578,130090,98321,7,0.33999999999999997,0.11153570604965793,0.7637638117913103
43701,123845,54986,20,0.29,0.403543259719811,0.6224240567600458
75474,63722,26087,13,0.7999999999999999,0.2509171086908761,0.7911632514970435
8998,88099,53657,4,0.7999999999999999,0.40573809010317935,0.48679206021376287
10502,149576,14765,14,0.3,0.5694515162860352,0.43548021828438976
39809,26641,5941,9,0.42999999999999994,0.08151642205622917,0.9767511970713766
98020,24959,15873,19,0.71,-0.6295573941263671,1.0
39169,114593,39094,18,0.19999999999999998,0.40099499969457114,0.5105805339110312
57705,121124,86008,4,0.48,0.15704332749909183,0.821896635593038
57533,42455,9112,28,0.58,0.36160334471793654,0.6877221139735273
22211,148305,113049,17,0.72,0.4361608172347527,0.5846183347569456
1567,98930,60916,3,0.6599999999999999,0.3769487516425755,0.6132911090159661
98975,53939,11114,19,0.72,0.1730980181315931,0.7905991170365464
4576,23577,13380,2,0.6199999999999999,0.32077287186664966,0.6588407772699195
41163,140120,33562,15,0.48,0.5100598058806737,0.4743791492438987
99423,186916,154800,23,0.29,0.2261543795073723,0.7847815337997022
27039,181233,143354,12,0.6199999999999999,0.3448444709296872,0.6468147920353932
4099,45741,27286,2,0.6199999999999999,0.3405029623313876,0.6199961828278521
9821,24642,15774,1,0.33999999999999997,0.13638519600681762,0.8982555645082285
26227,129762,119183,29,0.48,0.4059756168986298,0.6697950738687807
16229,48106,32222,11,0.42999999999999994,0.2698672514863011,0.7874571064503508
18450,188354,174290,28,0.6199999999999999,0.46648100916359614,0.5925063711571761
89863,72044,30842,2,0.48,0.018559713508411513,0.9650005156131162
37903,164057,27525,10,0.42999999999999994,0.49257851234631866,0.4900990727858126
65009,25539,12493,9,0.6599999999999999,-0.2713132072516544,1.0
683,55934,14511,4,0.43999999999999995,0.46456445096006,0.4892768392663403
39123,66840,20976,8,0.15,0.22387342908438065,0.8029588998391657
30508,155162,50266,28,0.29,0.5784306337892009,0.36522259807088103
82481,21110,5578,3,0.72,-0.6318540975840834,1.0
90476,116085,76857,15,0.33999999999999997,0.15335159581341257,0.8520680775189972
59082,76878,50206,4,0.58,0.12222081739899582,0.8735415980395936
83500,155360,11734,1,0.58,0.39255046343975286,0.6498644455254905
15007,132413,85383,20,0.48,0.4520702045871629,0.5803424282291305
95851,59423,43076,9,0.58,-0.10987038688723222,1.0
83920,145191,65945,1,0.6599999999999999,0.2529228946697798,0.6617739513003151
82424,29597,20254,2,0.19999999999999998,-0.6291934993411494,1.0
86245,92036,40342,18,0.38,0.23754491720631055,0.7784644755397832
67336,150672,123559,4,0.7999999999999999,0.21790750769884248,0.8642686927408321
62898,124268,55138,12,0.58,0.3646746708726301,0.6514740662251128
8425,130572,121694,4,0.33999999999999997,0.1498401188616242,0.8873750719651728
20208,117158,12883,14,0.19999999999999998,0.5042694480957339,0.5487930875844922
94385,126093,29583,19,0.6199999999999999,0.4575945373652779,0.50960060083444
11408,65538,52310,3,0.72,0.2745147547987427,0.7889480287961883
60782,165327,84183,10,0.58,0.36002950516249616,0.6612979138134025
83411,24920,6887,13,0.33999999999999997,-0.48269101123595504,1.0
50735,157522,57756,19,0.58,0.5207139828087505,0.42343553907973325
85833,126885,111048,2,0.6599999999999999,0.06498664144697952,0.8268065202023704
15565,134693,13382,26,0.7999999999999999,0.8255915303690614,0.15619396483631803
35337,103115,35194,7,0.33999999999999997,0.33266818600591574,0.768586368168682
6406,73294,54777,16,0.43999999999999995,0.36683559363658685,0.6399489151336859
11702,164493,93747,10,0.8599999999999999,0.5086921267166383,0.4547481012519942
48739,44276,20410,15,0.57,0.20637130725449454,0.8008413688596074
35559,160521,151729,29,0.58,0.4194519346378355,0.5970872556890763
75142,126734,118997,9,0.48,0.08054630959332143,0.86280815209703
49737,56509,18881,23,0.71,0.44530228813109424,0.5170967735355594
